
RCP6-WITH SUPPLEMENTARY EXTENSION SCP6to45__EMISSIONS____________________________
CONTENT:           GLOBAL ANNUAL EMISSIONS;
RUN:               RCP6SCP6to45, FINAL RELEASE, 30 May. 2010
RCP6.0 CONTACT:    AIM group, Toshihiko Masui (masui@nies.go.jp) & Kenichi Matsumoto (matsumoto.kenichi@nies.go.jp)
DATE:              30/5/2010 01:02:33
MAGICC-VERSION:    6.3.09, 25 November 2009
FILE PRODUCED BY:  RCP Concentration Calculation & Data Group, M. Meinshausen, S. Smith, K. Riahi, D. van Vuuren et al.
DOCUMENTATION:     M. Meinshausen, S. Smith et al. (2011) "The RCP GHG concentrations and their extension from 1765 to 2300", DOI 10.1007/s10584-011-0156-z, Climatic Change.
CMIP5 INFO:        http://cmip-pcmdi.llnl.gov/cmip5/
RCP DATABASE:      http://www.iiasa.ac.at/web-apps/tnt/RcpDb
FURTHER INFO:      For data sources, aknowledgements and further information, see http://www.pik-potsdam.de/~mmalte/rcps.
NOTE:              THIS EMISSION DATASET ONLY TO BE USED FOR EMISSION-DRIVEN ESM CMIP5 RUNS, AS CONCENTRATIONS, NOT EMISSIONS, SHALL BE PRESCRIBED IN MAIN CMIP5 RUNS.
                   RCP6 starts 2005; 20th century data and earlier is provided for convenience; Supplementary extension back to 4.5 levels by 2250.

COLUMN_DESCRIPTION________________________________________
1. FossilCO2        - Fossil & Industrial CO2 (Fossil, Cement, Gas Flaring & Bunker Fuels)
2. OtherCO2         - Landuse related CO2 Emissions
3. CH4              - Methane
4. N2O              - Nitrous Oxide
5. - 11.            - Tropospheric ozone precursors, aerosols and reactive gas emissions
12. - 23.           - Flourinated gases controlled under the Kyoto Protocol, (HFCs, PFCs, SF6)
24. - 39.           - Ozone Depleting Substances controlled under the Montreal Protocol (CFCs, HFCFC, Halons, CCl4, MCF, CH3Br, CH3Cl)


 &THISFILE_SPECIFICATIONS
 THISFILE_DATACOLUMNS    =          39,
 THISFILE_FIRSTYEAR      =        1765,
 THISFILE_LASTYEAR       =        2500,
 THISFILE_ANNUALSTEPS    =           1,
 THISFILE_FIRSTDATAROW   =          39,
 THISFILE_UNITS          =  SEE ROW 37,
 THISFILE_DATTYPE        =  RCPDAT
 /
 
   COLUMN:                   1                   2                   3                   4                   5                   6                   7                   8                   9                  10                  11                  12                  13                  14                  15                  16                  17                  18                  19                  20                  21                  22                  23                  24                  25                  26                  27                  28                  29                  30                  31                  32                  33                  34                  35                  36                  37                  38                  39                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
      1834      0.24000000E-01      0.36834245E+00      0.41568914E+02      0.34146358E+00      0.16898292E+01      0.30059678E+03      0.53381137E+02      0.43440866E+01      0.23030607E+01      0.16970000E+02      0.16161259E+01      0.10443556E-01      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.15726700E+03      0.31002110E+04
      1835      0.25000000E-01      0.37368074E+00      0.42371876E+02      0.34644803E+00      0.17252812E+01      0.30564487E+03      0.54276080E+02      0.44139026E+01      0.23472862E+01      0.17263090E+02      0.16251959E+01      0.10438147E-01      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.15726700E+03      0.31002110E+04
      1836      0.29000000E-01      0.37901904E+00      0.43186509E+02      0.35143456E+00      0.17613711E+01      0.31073322E+03      0.55178082E+02      0.44841177E+01      0.23921432E+01      0.17558925E+02      0.16434400E+01      0.10432691E-01      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.15726700E+03      0.31002110E+04
      1837      0.29000000E-01      0.38435733E+00      0.44013173E+02      0.35642324E+00      0.17981187E+01      0.31586307E+03      0.56087363E+02      0.45547443E+01      0.24376510E+01      0.17857588E+02      0.16495713E+01      0.10427186E-01      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.15726700E+03      0.31002110E+04
      1838      0.30000000E-01      0.38969563E+00      0.44852240E+02      0.36141413E+00      0.18355443E+01      0.32103569E+03      0.57004147E+02      0.46257951E+01      0.24838298E+01      0.18159168E+02      0.16588072E+01      0.10421632E-01      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.15726700E+03      0.31002110E+04
      1839      0.31000000E-01      0.39503393E+00      0.45704093E+02      0.36640729E+00      0.18736690E+01      0.32625242E+03      0.57928667E+02      0.46972833E+01      0.25307004E+01      0.18463755E+02      0.16681131E+01      0.10416028E-01      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.15726700E+03      0.31002110E+04
      1840      0.32999999E-01      0.40037222E+00      0.46569129E+02      0.37140280E+00      0.19125143E+01      0.33151462E+03      0.58861161E+02      0.47692224E+01      0.25782841E+01      0.18771441E+02      0.16805382E+01      0.10410369E-01      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.15726700E+03      0.31002110E+04
      1841      0.33999999E-01      0.40571052E+00      0.47447755E+02      0.37640073E+00      0.19521025E+01      0.33682369E+03      0.59801876E+02      0.48416262E+01      0.26266031E+01      0.19082323E+02      0.16900059E+01      0.10404655E-01      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.15726700E+03      0.31002110E+04
      1842      0.35999999E-01      0.41104882E+00      0.48340390E+02      0.38140115E+00      0.19924567E+01      0.34218109E+03      0.60751067E+02      0.49145093E+01      0.26756800E+01      0.19396499E+02      0.17026076E+01      0.10398886E-01      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.15726700E+03      0.31002110E+04
      1843      0.36999999E-01      0.41638711E+00      0.49247469E+02      0.38640415E+00      0.20336004E+01      0.34758830E+03      0.61708996E+02      0.49878863E+01      0.27255383E+01      0.19714071E+02      0.17122664E+01      0.10393057E-01      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.15726700E+03      0.31002110E+04
      1844      0.38999999E-01      0.42172541E+00      0.50169439E+02      0.39140980E+00      0.20755581E+01      0.35304688E+03      0.62675932E+02      0.50617727E+01      0.27762021E+01      0.20035144E+02      0.17250737E+01      0.10387170E-01      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.15726700E+03      0.31002110E+04
      1845      0.42999999E-01      0.42706371E+00      0.51106759E+02      0.39641818E+00      0.21183550E+01      0.35855840E+03      0.63652156E+02      0.51361841E+01      0.28276964E+01      0.20359827E+02      0.17440790E+01      0.10381220E-01      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.15726700E+03      0.31002110E+04
      1846      0.42999999E-01      0.43240200E+00      0.52059904E+02      0.40142938E+00      0.21620171E+01      0.36412450E+03      0.64637952E+02      0.52111367E+01      0.28800469E+01      0.20688231E+02      0.17510373E+01      0.10375207E-01      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.15726700E+03      0.31002110E+04
      1847      0.45999999E-01      0.43774030E+00      0.53029365E+02      0.40644349E+00      0.22065710E+01      0.36974689E+03      0.65633619E+02      0.52866474E+01      0.29332801E+01      0.21020471E+02      0.17672503E+01      0.10369128E-01      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.15726700E+03      0.31002110E+04
      1848      0.46999999E-01      0.44307859E+00      0.54015644E+02      0.41146059E+00      0.22520444E+01      0.37542728E+03      0.66639461E+02      0.53627334E+01      0.29874231E+01      0.21356666E+02      0.17775149E+01      0.10362983E-01      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.15726700E+03      0.31002110E+04
      1849      0.49999999E-01      0.44841689E+00      0.55019264E+02      0.41648078E+00      0.22984658E+01      0.38116749E+03      0.67655792E+02      0.54394124E+01      0.30425043E+01      0.21696939E+02      0.17940068E+01      0.10356769E-01      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.15726700E+03      0.31002110E+04
      1850      0.53999999E-01      0.45375519E+00      0.56040759E+02      0.42150415E+00      0.23458644E+01      0.38696935E+03      0.68682938E+02      0.55167028E+01      0.30985525E+01      0.22041414E+02      0.18136911E+01      0.10350482E-01      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.13950000E+01      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.15726700E+03      0.31002110E+04
      1851      0.53999999E-01      0.44678569E+00      0.56461320E+02      0.42740096E+00      0.24012820E+01      0.38746072E+03      0.68727765E+02      0.55423239E+01      0.31187417E+01      0.22105064E+02      0.18469194E+01      0.10350913E-01      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.14470000E+01      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.15726700E+03      0.31002110E+04
      1852      0.56999999E-01      0.49862282E+00      0.56881880E+02      0.46466062E+00      0.24566996E+01      0.38795209E+03      0.68772592E+02      0.55679451E+01      0.31389309E+01      0.22168714E+02      0.19946876E+01      0.10351344E-01      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.15020000E+01      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.15726700E+03      0.31002110E+04
      1853      0.58999999E-01      0.49735449E+00      0.57302441E+02      0.46477417E+00      0.25121172E+01      0.38844346E+03      0.68817418E+02      0.55935662E+01      0.31591200E+01      0.22232363E+02      0.20008114E+01      0.10351774E-01      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.15540000E+01      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.15726700E+03      0.31002110E+04
      1854      0.68999999E-01      0.49581708E+00      0.57723001E+02      0.46443647E+00      0.25675348E+01      0.38893483E+03      0.68862245E+02      0.56191873E+01      0.31793092E+01      0.22296013E+02      0.20303036E+01      0.10352205E-01      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.16070000E+01      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.15726700E+03      0.31002110E+04
      1855      0.70999999E-01      0.49367925E+00      0.58143562E+02      0.46327909E+00      0.26229524E+01      0.38942621E+03      0.68907072E+02      0.56448084E+01      0.31994983E+01      0.22359663E+02      0.20325148E+01      0.10352638E-01      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.16570000E+01      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.15726700E+03      0.31002110E+04
      1856      0.75999999E-01      0.49893488E+00      0.58564122E+02      0.46729312E+00      0.26783701E+01      0.38991758E+03      0.68951899E+02      0.56704295E+01      0.32196875E+01      0.22423312E+02      0.20617637E+01      0.10353070E-01      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.17120000E+01      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.15726700E+03      0.31002110E+04
      1857      0.76999999E-01      0.50423200E+00      0.58984683E+02      0.47126447E+00      0.27337877E+01      0.39040895E+03      0.68996726E+02      0.56960507E+01      0.32398767E+01      0.22486962E+02      0.20784530E+01      0.10353500E-01      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.17650000E+01      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.15726700E+03      0.31002110E+04
      1858      0.77999999E-01      0.50923298E+00      0.59405243E+02      0.47503119E+00      0.27892053E+01      0.39090032E+03      0.69041553E+02      0.57216718E+01      0.32600658E+01      0.22550611E+02      0.20943024E+01      0.10353931E-01      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.18150000E+01      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.15726700E+03      0.31002110E+04
      1859      0.82999999E-01      0.51425389E+00      0.59825804E+02      0.47876627E+00      0.28446229E+01      0.39139169E+03      0.69086380E+02      0.57472929E+01      0.32802550E+01      0.22614261E+02      0.21229710E+01      0.10354362E-01      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.18700000E+01      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.15726700E+03      0.31002110E+04
      1860      0.90999999E-01      0.51896689E+00      0.60246364E+02      0.48257672E+00      0.29000405E+01      0.39188307E+03      0.69131206E+02      0.57729140E+01      0.33004441E+01      0.22677911E+02      0.21619782E+01      0.10354793E-01      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.19230000E+01      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.15726700E+03      0.31002110E+04
      1861      0.94999998E-01      0.52822360E+00      0.59614468E+02      0.50499476E+00      0.29926781E+01      0.39289610E+03      0.69269044E+02      0.58128366E+01      0.33244138E+01      0.22734528E+02      0.22735927E+01      0.10354960E-01      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.19730000E+01      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.15726700E+03      0.31002110E+04
      1862      0.96999998E-01      0.47371663E+00      0.58982573E+02      0.47111281E+00      0.30853157E+01      0.39390914E+03      0.69406881E+02      0.58527592E+01      0.33483835E+01      0.22791144E+02      0.21558166E+01      0.10355129E-01      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.20280000E+01      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.15726700E+03      0.31002110E+04
      1863      0.10400000E+00      0.47374912E+00      0.58350677E+02      0.47444935E+00      0.31779532E+01      0.39492218E+03      0.69544719E+02      0.58926817E+01      0.33723532E+01      0.22847761E+02      0.21923290E+01      0.10355298E-01      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.20810000E+01      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.15726700E+03      0.31002110E+04
      1864      0.11200000E+00      0.47413825E+00      0.57718781E+02      0.47785801E+00      0.32705908E+01      0.39593522E+03      0.69682556E+02      0.59326043E+01      0.33963229E+01      0.22904378E+02      0.22299438E+01      0.10355467E-01      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.21340000E+01      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.15726700E+03      0.31002110E+04
      1865      0.11900000E+00      0.47479536E+00      0.57086885E+02      0.48144966E+00      0.33632284E+01      0.39694826E+03      0.69820393E+02      0.59725268E+01      0.34202926E+01      0.22960995E+02      0.22655309E+01      0.10355635E-01      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.21840000E+01      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.15726700E+03      0.31002110E+04
      1866      0.12200000E+00      0.47491218E+00      0.56454990E+02      0.48420454E+00      0.34558660E+01      0.39796130E+03      0.69958231E+02      0.60124494E+01      0.34442623E+01      0.23017612E+02      0.22871958E+01      0.10355804E-01      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.22390000E+01      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.15726700E+03      0.31002110E+04
      1867      0.13022269E+00      0.47338353E+00      0.55823094E+02      0.48472337E+00      0.35485035E+01      0.39897434E+03      0.70096068E+02      0.60523720E+01      0.34682319E+01      0.23074229E+02      0.23187563E+01      0.10355975E-01      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.22910000E+01      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.15726700E+03      0.31002110E+04
      1868      0.13525196E+00      0.47198274E+00      0.55191198E+02      0.48595323E+00      0.36411411E+01      0.39998738E+03      0.70233905E+02      0.60922945E+01      0.34922016E+01      0.23130846E+02      0.23371841E+01      0.10356145E-01      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.23410000E+01      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.00000000E+00      0.15726700E+03      0.31002110E+04
